activation,alg,alpha,batch_size,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,score,solver
relu,hyperband,0.00031080821738690636,64,"(6, 6, 6, 6)",invscaling,0.003940901640403447,0.964964964964965,inf,True,0.12882882882882885,42,0.9128174365126974,sgd
relu,hyperband,6.836516004510239e-06,32,"(12, 12)",constant,0.009954008287621519,0.6606606606606606,inf,True,0.44914914914914916,42,0.912117576484703,sgd
relu,hyperband,0.00017629753752872057,256,"(12, 6, 3, 3)",constant,0.008748668120479914,0.9669669669669669,inf,True,0.5964964964964965,42,0.9154169166166767,sgd
relu,hyperband,0.0005831305113526224,32,"(12, 12)",constant,0.0036946012051993025,0.6126126126126126,inf,True,0.1904904904904905,42,0.908118376324735,sgd
relu,hyperband,5.517492376129129e-05,32,"(12, 12)",constant,0.00045778405383766163,0.970970970970971,inf,True,0.2793793793793794,42,0.9117176564687063,sgd
relu,hyperband,1.3186214013947486e-05,32,"(12, 12)",constant,0.0038689007393279753,0.6526526526526526,inf,True,0.5276276276276276,42,0.907118576284743,sgd
relu,hyperband,0.00017999285067824765,64,"(12, 12)",constant,0.00043115619903182285,0.994994994994995,inf,True,0.11521521521521522,42,0.9084183163367326,sgd
relu,hyperband,0.0006513490946272803,128,"(12, 12)",constant,0.001124737178364752,0.9679679679679679,inf,True,0.46756756756756757,42,0.9128174365126974,sgd
relu,hyperband,8.412497049736118e-05,32,"(6, 6, 6, 6)",constant,0.0005504789807854967,0.970970970970971,inf,True,0.6013013013013013,42,0.909118176364727,sgd
relu,hyperband,2.27697025538168e-05,32,"(24,)",constant,0.00607832312829723,0.9729729729729729,inf,True,0.437937937937938,42,0.9099180163967207,sgd
relu,hyperband,0.00021395888713434216,32,"(12, 12)",constant,0.006022541201461928,0.93993993993994,inf,True,0.30660660660660666,42,0.9064187162567486,sgd
relu,hyperband,0.00010280447320933097,32,"(24,)",constant,0.0007671581176779302,0.988988988988989,inf,True,0.863963963963964,42,0.905118976204759,sgd
relu,hyperband,1.1723818032865997e-05,64,"(12, 12)",constant,0.0005043159487171359,0.992992992992993,inf,True,0.703003003003003,42,0.9161167766446711,sgd
relu,hyperband,5.555776222398878e-06,32,"(12, 12)",constant,0.0007159041085964889,0.8898898898898899,inf,True,0.1896896896896897,42,0.9102179564087183,sgd
relu,hyperband,0.0008354528058382863,32,"(12, 12)",constant,0.004849374067335233,0.6996996996996997,inf,True,0.5820820820820821,42,0.9079184163167366,sgd
relu,hyperband,0.00024064751500154242,32,"(12, 12)",constant,0.00015494950393146316,0.992992992992993,inf,True,0.5652652652652653,42,0.9182163567286543,sgd
relu,hyperband,1.2738113231864784e-06,32,"(12, 12)",constant,0.005342293299538352,0.7197197197197197,inf,True,0.16566566566566568,42,0.9109178164367127,sgd
relu,hyperband,0.00030866649433372746,64,"(12, 12)",constant,0.004442706749606883,0.8538538538538538,inf,True,0.37947947947947946,42,0.9128174365126974,sgd
relu,hyperband,1.691329517029647e-05,32,"(12, 12)",constant,0.001183240627458378,0.9179179179179179,inf,True,0.24654654654654656,42,0.9122175564887023,sgd
relu,hyperband,3.353710152002929e-05,64,"(12, 12)",constant,0.0051726573872160194,0.8768768768768769,inf,True,0.39389389389389395,42,0.9084183163367326,sgd
relu,hyperband,5.751217071841614e-05,64,"(12, 12)",constant,0.009288978720164497,0.7967967967967968,inf,True,0.1736736736736737,42,0.9104179164167167,sgd
relu,hyperband,0.0002245697995539774,32,"(12, 12)",constant,0.0013095350204826678,0.938938938938939,inf,True,0.24654654654654656,42,0.9094181163767247,sgd
relu,hyperband,1.4327029534098295e-05,32,"(12, 12)",constant,0.008829699955494083,0.8048048048048048,inf,True,0.4227227227227227,42,0.9118176364727054,sgd
relu,hyperband,4.3314832233764026e-06,32,"(12, 12)",invscaling,0.005342293299538352,0.9329329329329329,inf,True,0.10880880880880882,42,0.9138172365526894,sgd
relu,hyperband,9.39664831495469e-05,64,"(12, 6, 3, 3)",constant,0.002555097090352507,0.9819819819819819,inf,True,0.7710710710710711,42,0.904119176164767,sgd
relu,hyperband,3.643858983763548e-06,32,"(24,)",constant,0.004165044248545185,0.8498498498498498,inf,True,0.8471471471471471,42,0.9000199960007998,sgd
relu,hyperband,0.00017508270317357253,32,"(12, 12)",constant,0.00286719649749377,0.991991991991992,inf,True,0.3162162162162162,42,0.901619676064787,sgd
relu,hyperband,0.0005791122647641759,32,"(12, 12)",constant,0.0007060717714137773,0.9079079079079079,inf,True,0.3834834834834835,42,0.9115176964607079,sgd
relu,hyperband,1.8761746914391195e-05,32,"(12, 12)",constant,0.0015176833902834053,0.914914914914915,inf,True,0.5092092092092092,42,0.9140171965606879,sgd
relu,hyperband,1.6451905877536607e-05,32,"(12, 12)",constant,0.002934049709215787,0.9629629629629629,inf,True,0.5380380380380381,42,0.9064187162567486,sgd
relu,hyperband,0.00029612254379880347,128,"(12, 12)",constant,0.002520004993764092,0.980980980980981,inf,True,0.7534534534534535,42,0.9132173565286943,sgd
relu,hyperband,5.994842503189409e-05,32,"(12, 12)",constant,0.0022046687352394075,0.8528528528528528,inf,True,0.8351351351351352,42,0.9143171365726854,sgd
relu,hyperband,3.669142378402494e-05,128,"(24,)",constant,0.0005633142670601352,0.994994994994995,inf,True,0.6349349349349349,42,0.9052189562087583,sgd
relu,hyperband,0.00013095350204826676,32,"(12, 12)",constant,0.007548799281653432,0.7307307307307307,inf,True,0.23053053053053055,42,0.9133173365326934,sgd
relu,hyperband,2.651083601908536e-06,32,"(12, 12)",constant,0.004916903577628032,0.7667667667667668,inf,True,0.5660660660660661,42,0.9108178364327134,sgd
relu,hyperband,4.706224849841281e-06,32,"(12, 6, 3, 3)",constant,0.00047498148032285,0.9629629629629629,inf,True,0.8023023023023023,42,0.906618676264747,sgd
relu,hyperband,3.4716868189265596e-06,128,"(12, 12)",constant,0.007653919388230148,0.8558558558558559,inf,True,0.6549549549549549,42,0.9107178564287143,sgd
relu,hyperband,0.00012305240043592616,64,"(12, 12)",constant,0.0028937530190509503,0.9479479479479479,inf,True,0.4731731731731732,42,0.9120175964807039,sgd
relu,hyperband,0.0002744343303228365,32,"(24,)",constant,0.005568596444286409,0.9069069069069069,inf,True,0.2825825825825826,42,0.9007198560287942,sgd
relu,hyperband,1.30051125217341e-06,256,"(6, 6, 6, 6)",constant,0.007832382599179196,0.943943943943944,inf,True,0.15765765765765766,42,0.9082183563287343,sgd
relu,hyperband,3.0866649433372746e-06,512,"(24,)",constant,0.009593608287093146,0.978978978978979,inf,True,0.13843843843843845,42,0.910617876424715,sgd
relu,hyperband,5.711586478126435e-06,32,"(24,)",constant,0.003528154115380883,0.7617617617617618,inf,True,0.4563563563563564,42,0.9032193561287742,sgd
relu,hyperband,1.1016459496336568e-05,32,"(6, 6, 6, 6)",constant,0.003058338032378432,0.8988988988988988,inf,True,0.46996996996997,42,0.8967206558688262,sgd
relu,hyperband,0.0006650018030431119,64,"(12, 12)",constant,0.0034319071974590427,0.9159159159159159,inf,True,0.8455455455455455,42,0.9037192561487702,sgd
relu,hyperband,2.1844360711494283e-05,32,"(12, 12)",constant,0.008126619200091946,0.5985985985985985,inf,True,0.7614614614614614,42,0.9125174965006999,sgd
relu,hyperband,1.4627333562011299e-05,32,"(12, 12)",constant,0.0008220815755240541,0.8908908908908909,inf,True,0.2985985985985986,42,0.9118176364727054,sgd
relu,hyperband,4.1268208457029516e-05,32,"(12, 12)",constant,0.005244688749495119,0.7577577577577578,inf,True,0.46756756756756757,42,0.9128174365126974,sgd
relu,hyperband,0.000790492762269642,32,"(24,)",constant,0.0028540097698292375,0.8888888888888888,inf,True,0.6717717717717718,42,0.9064187162567486,sgd
relu,hyperband,0.00012476595526308696,64,"(12, 12)",constant,0.004504573251759458,0.8598598598598598,inf,True,0.292992992992993,42,0.909618076384723,sgd
relu,hyperband,0.0004042095839796306,64,"(12, 12)",constant,0.004849374067335233,0.8968968968968969,inf,True,0.5348348348348348,42,0.915116976604679,sgd
relu,hyperband,1.9966424501097934e-05,512,"(6, 6, 6, 6)",constant,0.005125186927053333,0.9579579579579579,inf,True,0.44754754754754755,42,0.9088182363527294,sgd
relu,hyperband,0.0003495775574363275,64,"(12, 12)",constant,0.005724766239702178,0.8248248248248248,inf,True,0.5492492492492492,42,0.9145170965806838,sgd
relu,hyperband,6.604193962330305e-06,32,"(12, 12)",invscaling,0.008316104153230962,0.7287287287287287,inf,True,0.14324324324324325,42,0.9068186362727455,sgd
relu,hyperband,0.00017030650292528443,32,"(12, 12)",constant,0.000774263682681127,0.9069069069069069,inf,True,0.7966966966966967,42,0.9153169366126774,sgd
relu,hyperband,0.0005791122647641759,256,"(6, 6, 6, 6)",constant,0.007142559285543126,0.990990990990991,inf,True,0.1856856856856857,42,0.9067186562687463,sgd
relu,hyperband,4.04209583979631e-06,32,"(24,)",constant,0.00916140245713852,0.7477477477477478,inf,True,0.5124124124124124,42,0.9057188562287543,sgd
relu,hyperband,0.0006742622241778342,32,"(12, 12)",constant,0.004422273980505897,0.8788788788788788,inf,True,0.8231231231231231,42,0.910617876424715,sgd
relu,hyperband,1.1016459496336568e-05,32,"(12, 6, 3, 3)",constant,0.0011041880508541602,0.8878878878878879,inf,True,0.3714714714714715,42,0.8969206158768246,sgd
relu,hyperband,7.2253494917872216e-06,512,"(12, 12)",constant,0.003995780301895269,0.984984984984985,inf,True,0.727027027027027,42,0.912117576484703,sgd
relu,hyperband,1.622595287078087e-05,64,"(12, 12)",constant,0.004673795107992464,0.9289289289289289,inf,True,0.534034034034034,42,0.9100179964007199,sgd
relu,hyperband,1.3462605792989111e-06,32,"(12, 12)",constant,0.001560246414366368,0.7227227227227228,inf,True,0.8127127127127127,42,0.9163167366526694,sgd
relu,hyperband,0.0003376980310825091,256,"(12, 12)",constant,0.00243998629725955,0.990990990990991,inf,True,0.1832832832832833,42,0.9127174565086983,sgd
relu,hyperband,0.00024399862972595502,32,"(12, 12)",constant,0.004630902801799737,0.7817817817817818,inf,True,0.8767767767767768,42,0.9108178364327134,sgd
relu,hyperband,1.2220446866314887e-05,128,"(12, 12)",invscaling,0.003187891292677646,0.96996996996997,inf,True,0.13283283283283284,42,0.9118176364727054,sgd
relu,hyperband,0.0006604193962330305,256,"(12, 12)",constant,0.006852291595284057,0.9829829829829829,inf,True,0.3810810810810811,42,0.911617676464707,sgd
relu,hyperband,3.643858983763548e-06,32,"(12, 12)",constant,0.0036271002523306484,0.7137137137137137,inf,True,0.5980980980980981,42,0.911617676464707,sgd
relu,hyperband,1.327770829355429e-06,64,"(12, 12)",constant,0.0050781521123276704,0.7467467467467468,inf,True,0.25055055055055053,42,0.9134173165366927,sgd
relu,hyperband,1.9966424501097934e-06,32,"(12, 12)",constant,0.0059125084138318814,0.7447447447447447,inf,True,0.4251251251251251,42,0.9148170365926814,sgd
relu,hyperband,4.706224849841282e-05,128,"(12, 12)",constant,0.004804870439655134,0.9039039039039038,inf,True,0.22172172172172172,42,0.9114177164567087,sgd
relu,hyperband,1.8761746914391195e-05,64,"(12, 12)",constant,0.00596727119597331,0.8838838838838838,inf,True,0.7438438438438438,42,0.9084183163367326,sgd
relu,hyperband,0.00099310918137498,128,"(12, 12)",constant,0.003232283978181381,0.9779779779779779,inf,True,0.16566566566566568,42,0.9118176364727054,sgd
relu,hyperband,5.4794723369002926e-05,128,"(12, 6, 3, 3)",constant,0.004242556430717777,0.980980980980981,inf,True,0.10960960960960961,42,0.9128174365126974,sgd
relu,hyperband,3.877828414589461e-05,32,"(12, 12)",constant,0.004894289896114532,0.6926926926926927,inf,True,0.8087087087087087,42,0.9122175564887023,sgd
relu,hyperband,3.400411932703703e-05,256,"(12, 12)",constant,0.01,0.997997997997998,inf,True,0.4187187187187187,42,0.904119176164767,sgd
relu,hyperband,5.711586478126435e-06,128,"(12, 12)",constant,0.004032789982193705,0.9569569569569569,inf,True,0.25135135135135134,42,0.9093181363727254,sgd
relu,hyperband,0.0002900430493863992,512,"(6, 6, 6, 6)",constant,0.004916903577628032,0.983983983983984,inf,True,0.7870870870870871,42,0.9092181563687263,sgd
relu,hyperband,0.0008412497049736118,32,"(12, 12)",constant,0.0010495932305582276,0.990990990990991,inf,True,0.32502502502502506,42,0.908118376324735,sgd
relu,hyperband,6.604193962330305e-05,256,"(6, 6, 6, 6)",constant,0.006050367879391224,0.96996996996997,inf,True,0.36266266266266267,42,0.9080183963207359,sgd
relu,hyperband,2.389892566231048e-06,128,"(12, 6, 3, 3)",constant,0.009817298406188842,0.9119119119119119,inf,True,0.24654654654654656,42,0.8925214957008598,sgd
relu,hyperband,0.00036946012051993025,32,"(6, 6, 6, 6)",constant,0.002010496416260497,0.9109109109109109,inf,True,0.6837837837837838,42,0.9033193361327735,sgd
relu,hyperband,0.0007959777002314986,64,"(12, 6, 3, 3)",constant,0.009549485639791966,0.95995995995996,inf,True,0.46436436436436435,42,0.901119776044791,sgd
relu,hyperband,0.00023734242500238661,32,"(12, 12)",constant,0.004985373463873894,0.5495495495495496,inf,True,0.13443443443443442,42,0.909118176364727,sgd
relu,hyperband,6.162966255132942e-05,256,"(12, 12)",constant,0.001327770829355429,0.978978978978979,inf,True,0.3674674674674675,42,0.9130173965206959,sgd
relu,hyperband,4.577840538376616e-05,256,"(12, 12)",constant,0.005698437059469136,0.9879879879879879,inf,True,0.5796796796796797,42,0.9080183963207359,sgd
relu,hyperband,0.0006558685659571429,32,"(12, 12)",constant,0.005441714286865887,0.3843843843843844,inf,True,0.33863863863863863,42,0.9171165766846631,sgd
relu,hyperband,6.789406812696113e-05,32,"(12, 12)",constant,0.0005898896425508494,0.986986986986987,inf,True,0.34104104104104105,42,0.906618676264747,sgd
relu,hyperband,6.9317172761554e-05,256,"(12, 12)",constant,0.0063066655405674054,0.991991991991992,inf,True,0.3474474474474475,42,0.906618676264747,sgd
relu,hyperband,9.794696670695385e-05,256,"(12, 12)",constant,0.0028937530190509503,0.9669669669669669,inf,True,0.32182182182182184,42,0.9157168566286743,sgd
relu,passive,0.00010069386314760271,64,"(6, 6, 6, 6)",constant,0.009682466119303124,0.953953953953954,inf,True,0.23533533533533535,42,0.9057188562287543,sgd
relu,passive,0.0002651083601908539,32,"(24,)",constant,0.001303512244681509,0.6566566566566566,inf,True,0.37227227227227233,42,0.861127774445111,sgd
relu,passive,7.796360130405237e-05,32,"(12, 6, 3, 3)",constant,0.002245697995539774,0.004004004004004004,inf,True,0.8551551551551552,42,0.8809238152369526,sgd
relu,passive,2.357069413996728e-06,64,"(4, 4, 4, 4, 4, 4)",constant,0.0033847728559459832,0.037037037037037035,inf,True,0.5148148148148148,42,0.7579484103179364,sgd
relu,passive,0.00019421746814890265,32,"(4, 4, 4, 4, 4, 4)",constant,0.005416686911033152,0.9059059059059059,inf,True,0.3650650650650651,42,0.872125574885023,sgd
relu,passive,4.3016357581068e-06,64,"(12, 12)",constant,0.004916903577628032,0.5925925925925926,inf,True,0.24094094094094096,42,0.9053189362127575,sgd
relu,passive,6.9317172761554005e-06,128,"(12, 6, 3, 3)",constant,0.006220048825634711,0.9019019019019019,inf,True,0.2977977977977978,42,0.902619476104779,sgd
relu,passive,0.000823978568452852,64,"(12, 6, 3, 3)",constant,0.008994022174092044,0.12512512512512514,inf,True,0.6053053053053054,42,0.8939212157568486,sgd
relu,passive,3.3306003436245885e-06,256,"(12, 12)",constant,0.0024739641008868114,0.8978978978978979,inf,True,0.8183183183183184,42,0.907618476304739,sgd
relu,passive,0.0003746050032748993,64,"(24,)",constant,0.004717084690917017,0.8198198198198198,inf,True,0.7902902902902903,42,0.8892221555688862,sgd
relu,passive,4.45295850994266e-05,256,"(12, 6, 3, 3)",constant,0.007012063589007177,0.8608608608608609,inf,True,0.10800800800800801,42,0.8930213957208558,sgd
relu,passive,2.782559402207126e-06,32,"(12, 12)",constant,0.0006409244019356456,0.7317317317317317,inf,True,0.46596596596596596,42,0.9004199160167966,sgd
relu,passive,0.00018376562003881704,32,"(24,)",constant,0.009077326525210224,0.8748748748748749,inf,True,0.12322322322322324,42,0.8937212557488502,sgd
relu,passive,1.8249932448161505e-06,32,"(12, 12)",constant,0.0027380251779278576,0.5695695695695696,inf,True,0.5380380380380381,42,0.910617876424715,sgd
relu,passive,2.0812215699863373e-05,32,"(24,)",constant,0.0027128978003724646,0.5985985985985985,inf,True,0.21531531531531534,42,0.882623475304939,sgd
relu,passive,2.3246970599856455e-05,32,"(24,)",constant,0.007689283720758305,0.5565565565565566,inf,True,0.22892892892892894,42,0.9034193161367726,sgd
relu,passive,7.742636826811277e-06,64,"(12, 12)",constant,0.0034004119327037063,0.9189189189189189,inf,True,0.5180180180180181,42,0.9137172565486903,sgd
relu,passive,2.8605955351757447e-06,128,"(12, 12)",constant,0.008549327066268384,0.3283283283283283,inf,True,0.8311311311311311,42,0.9035192961407719,sgd
relu,passive,5.912508413831881e-06,256,"(12, 12)",constant,0.00697981390783066,0.6256256256256256,inf,True,0.863963963963964,42,0.8993201359728055,sgd
relu,passive,0.00013369837418249466,64,"(12, 12)",constant,0.003711671819475767,0.968968968968969,inf,True,0.8967967967967968,42,0.9052189562087583,sgd
relu,passive,6.650018030431119e-05,64,"(24,)",constant,0.0068839520696454964,0.8508508508508509,inf,True,0.723023023023023,42,0.901119776044791,sgd
relu,passive,2.651083601908536e-06,128,"(24,)",constant,0.00903557834613892,0.9099099099099099,inf,True,0.24654654654654656,42,0.9015196960607879,sgd
relu,passive,0.0006696160054853222,256,"(12, 12)",constant,0.0062776601058065,0.7017017017017017,inf,True,0.41471471471471477,42,0.901619676064787,sgd
relu,passive,1.6003103137387017e-05,128,"(12, 12)",constant,0.0007636298261282241,0.9289289289289289,inf,True,0.5620620620620621,42,0.8994201159768046,sgd
relu,passive,0.00018376562003881704,32,"(12, 12)",constant,0.00263889081445751,0.6666666666666666,inf,True,0.6277277277277278,42,0.9073185362927415,sgd
relu,passive,1.7875255259042355e-05,128,"(12, 6, 3, 3)",constant,0.00794145171902934,0.1881881881881882,inf,True,0.6957957957957958,42,0.882123575284943,sgd
relu,passive,0.00044222739805058973,32,"(12, 12)",constant,0.005391774640387505,0.8668668668668669,inf,True,0.4923923923923924,42,0.9044191161767646,sgd
relu,passive,0.0006558685659571429,128,"(12, 6, 3, 3)",constant,0.001227691047988359,0.9359359359359359,inf,True,0.7550550550550551,42,0.8883223355328934,sgd
relu,passive,0.00032397426295281955,32,"(6, 6, 6, 6)",constant,0.00020244465099768038,0.8128128128128128,inf,True,0.296996996996997,42,0.79124175164967,sgd
relu,passive,1.6681005372000591e-06,64,"(12, 12)",constant,0.008239785684528511,0.49149149149149146,inf,True,0.5492492492492492,42,0.913117376524695,sgd
relu,passive,1.101645949633657e-06,32,"(24,)",constant,0.0047827720177274855,0.950950950950951,inf,True,0.7934934934934935,42,0.907618476304739,sgd
relu,passive,6.468607661546321e-05,64,"(6, 6, 6, 6)",constant,0.001321664183946605,0.992992992992993,inf,True,0.27297297297297296,42,0.8967206558688262,sgd
relu,passive,0.0007427982482564918,64,"(12, 12)",constant,0.009772146969725724,0.944944944944945,inf,True,0.8671671671671671,42,0.910617876424715,sgd
relu,passive,0.0006468607661546328,64,"(24,)",constant,0.0010351779556301763,0.9309309309309309,inf,True,0.7606606606606606,42,0.890621875624875,sgd
relu,passive,1.3186214013947486e-05,64,"(24,)",constant,0.0042621588290153245,0.96996996996997,inf,True,0.6037037037037037,42,0.9042191561687662,sgd
relu,passive,3.1952475057592136e-05,32,"(6, 6, 6, 6)",constant,0.000897331581458352,0.0920920920920921,inf,True,0.6501501501501502,42,0.7510497900419916,sgd
relu,passive,0.0002245697995539774,64,"(6, 6, 6, 6)",constant,0.0015176833902834053,0.6076076076076076,inf,True,0.3178178178178178,42,0.8620275944811038,sgd
relu,passive,3.3076497807442426e-06,32,"(6, 6, 6, 6)",constant,0.006696160054853215,0.7947947947947948,inf,True,0.6493493493493494,42,0.907618476304739,sgd
relu,passive,1.6681005372000591e-06,32,"(12, 12)",constant,0.008015006961565405,0.01901901901901902,inf,True,0.8831831831831832,42,0.9007198560287942,sgd
relu,passive,5.0781521123276707e-05,32,"(12, 12)",constant,0.0014360089846512606,0.6336336336336337,inf,True,0.7502502502502503,42,0.9118176364727054,sgd
relu,passive,0.00010495932305582277,64,"(12, 6, 3, 3)",constant,0.009331897715733239,0.978978978978979,inf,True,0.3002002002002002,42,0.9038192361527695,sgd
relu,passive,1.8249932448161504e-05,64,"(12, 12)",constant,0.002287490817355704,0.7497497497497497,inf,True,0.8535535535535536,42,0.9068186362727455,sgd
relu,passive,1.1169868184678225e-06,64,"(12, 12)",constant,0.00018805040551285815,0.970970970970971,inf,True,0.5972972972972973,42,0.9103179364127174,sgd
relu,passive,0.0006558685659571429,256,"(12, 12)",constant,0.006134621717992506,0.7867867867867868,inf,True,0.21531531531531534,42,0.903619276144771,sgd
relu,passive,0.0006836516004510238,64,"(6, 6, 6, 6)",constant,0.0026510836019085363,0.9569569569569569,inf,True,0.622922922922923,42,0.9024195160967806,sgd
relu,passive,5.8717663907332614e-05,64,"(12, 12)",constant,0.0029612254379880344,0.7087087087087087,inf,True,0.8407407407407408,42,0.914117176564687,sgd
relu,passive,0.0007028244264308346,64,"(12, 12)",constant,0.000520854855057766,0.984984984984985,inf,True,0.5028028028028029,42,0.9112177564487103,sgd
relu,passive,1.3005112521734099e-05,32,"(12, 12)",constant,0.008201889499202203,0.8988988988988988,inf,True,0.5108108108108108,42,0.8996200759848031,sgd
relu,passive,6.162966255132942e-05,32,"(6, 6, 6, 6)",constant,0.009593608287093146,0.031031031031031032,inf,True,0.6413413413413414,42,0.8977204559088182,sgd
relu,passive,1.28264983052806e-05,128,"(24,)",constant,0.009954008287621519,0.45045045045045046,inf,True,0.44914914914914916,42,0.8765246950609878,sgd
relu,passive,3.5200314727966823e-06,32,"(12, 12)",constant,0.000732596542821523,0.4124124124124124,inf,True,0.11201201201201202,42,0.7985402919416117,sgd
relu,passive,0.0008412497049736118,32,"(24,)",constant,0.0059398266939203566,0.5185185185185185,inf,True,0.473973973973974,42,0.8945210957808438,sgd
relu,passive,0.0006162966255132943,32,"(12, 12)",constant,0.009862658461312821,0.9769769769769769,inf,True,0.4235235235235235,42,0.8867226554689063,sgd
relu,passive,8.648423275731727e-05,32,"(12, 12)",constant,0.003763358362286533,0.1841841841841842,inf,True,0.6597597597597598,42,0.9089182163567286,sgd
relu,passive,1.4130259905995336e-05,256,"(12, 12)",constant,0.006543586018883229,0.8348348348348348,inf,True,0.1904904904904905,42,0.9085182963407319,sgd
relu,passive,0.0009140310748756232,128,"(12, 12)",constant,0.006634708121092351,0.4974974974974975,inf,True,0.22172172172172172,42,0.908618276344731,sgd
relu,passive,0.00025609931002584595,32,"(12, 6, 3, 3)",constant,0.009119267598459298,0.46646646646646645,inf,True,0.815915915915916,42,0.8992201559688062,sgd
relu,passive,1.8891927762076644e-06,64,"(12, 12)",constant,0.006820776732865685,0.7237237237237237,inf,True,0.37387387387387394,42,0.9110177964407119,sgd
relu,passive,2.1544346900318822e-06,32,"(12, 12)",constant,0.004281851798652416,0.5475475475475475,inf,True,0.8655655655655656,42,0.914117176564687,sgd
relu,passive,0.0002095662399480433,64,"(12, 12)",constant,0.009418331534647951,0.6926926926926927,inf,True,0.8511511511511511,42,0.9069186162767446,sgd
relu,passive,4.8717802187946306e-05,32,"(6, 6, 6, 6)",constant,0.002330061410696925,0.8588588588588588,inf,True,0.11521521521521522,42,0.9022195560887822,sgd
relu,passive,3.6946012051993025e-05,64,"(6, 6, 6, 6)",constant,0.005125186927053333,0.7857857857857857,inf,True,0.863963963963964,42,0.8833233353329334,sgd
relu,passive,4.126820845702952e-06,32,"(6, 6, 6, 6)",constant,0.0011777987011971193,0.7757757757757757,inf,True,0.5148148148148148,42,0.8872225554889022,sgd
relu,passive,0.0006931717276155408,512,"(12, 12)",constant,0.01,0.9279279279279279,inf,True,0.8791791791791792,42,0.9104179164167167,sgd
relu,passive,2.5433457613046483e-06,32,"(12, 6, 3, 3)",constant,0.0035608325526292777,0.13213213213213212,inf,True,0.6581581581581581,42,0.8893221355728854,sgd
relu,passive,0.00046415888336127773,32,"(12, 12)",invscaling,0.008668379930019773,0.7557557557557557,inf,True,0.16006006006006007,42,0.910117976404719,sgd
relu,passive,5.404216420705915e-06,512,"(12, 12)",constant,0.009288978720164497,0.91991991991992,inf,True,0.6941941941941941,42,0.9137172565486903,sgd
relu,passive,9.140310748756223e-05,256,"(4, 4, 4, 4, 4, 4)",constant,0.008994022174092044,0.93993993993994,inf,True,0.12722722722722724,42,0.8973205358928215,sgd
relu,passive,0.00014728827239075018,32,"(12, 12)",constant,0.0035608325526292777,0.5505505505505506,inf,True,0.20410410410410412,42,0.9103179364127174,sgd
relu,passive,1.86324631193156e-05,64,"(12, 12)",constant,0.0030724688427090033,0.33433433433433435,inf,True,0.5116116116116116,42,0.9032193561287742,sgd
relu,passive,2.8018665564591952e-06,32,"(4, 4, 4, 4, 4, 4)",invscaling,0.002920555512182745,0.8668668668668669,inf,True,0.11281281281281282,42,0.8668266346730654,sgd
relu,passive,1.2476595526308684e-06,512,"(12, 6, 3, 3)",constant,0.0061064075422320365,0.9239239239239239,inf,True,0.6253253253253254,42,0.8879224155168967,sgd
relu,passive,1.3005112521734099e-05,32,"(24,)",constant,0.0024287643824604504,0.7217217217217217,inf,True,0.5724724724724725,42,0.8922215556888622,sgd
relu,passive,0.00021248453524988828,128,"(12, 12)",constant,0.0036271002523306484,0.7937937937937938,inf,True,0.8767767767767768,42,0.9072185562887423,sgd
relu,passive,1.2136237983442419e-06,64,"(12, 6, 3, 3)",constant,0.0012679528467864339,0.988988988988989,inf,True,0.26576576576576577,42,0.9100179964007199,sgd
