activation,alg,alpha,batch_size,best_score_,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,solver
relu,hyperband,2.0956623994804308e-05,32,0.9157869481765835,"(12, 12)",constant,0.002801866556459195,0.7747747747747747,inf,True,0.1,2987,sgd
relu,hyperband,0.00012390621569479155,32,0.9084692898272553,"(12, 12)",constant,0.0038157646612712484,0.8948948948948949,inf,True,0.7414414414414414,2618,sgd
relu,hyperband,0.00032397426295281955,256,0.9093090211132437,"(12, 12)",constant,0.008316104153230962,0.944944944944945,inf,True,0.2761761761761762,6381,sgd
relu,hyperband,1.556654359271062e-05,32,0.8932341650671785,"(24,)",constant,0.004401935185208874,0.8918918918918919,inf,True,0.8975975975975976,1873,sgd
relu,hyperband,5.594325706169377e-05,64,0.907989443378119,"(12, 12)",constant,0.004871780218794631,0.8808808808808809,inf,True,0.6013013013013013,8731,sgd
relu,hyperband,8.890965989529167e-06,64,0.9165067178502879,"(12, 12)",constant,0.0059125084138318814,0.7517517517517518,inf,True,0.21211211211211212,4599,sgd
relu,hyperband,2.43998629725955e-05,32,0.9126679462571977,"(12, 12)",constant,0.0065134909462728026,0.8038038038038038,inf,True,0.6365365365365365,2721,sgd
relu,hyperband,4.098383671757261e-06,32,0.9105086372360844,"(12, 12)",constant,0.005831305113526219,0.46046046046046046,inf,True,0.3986986986986987,4091,sgd
relu,hyperband,0.0001432702953409831,64,0.9133877159309021,"(12, 12)",constant,0.00016835508029612023,0.996996996996997,inf,True,0.30420420420420424,6852,sgd
relu,hyperband,0.0004213321743847289,128,0.9144673704414588,"(12, 12)",constant,0.003977403024058037,0.988988988988989,inf,True,0.8551551551551552,238,sgd
relu,hyperband,6.120498372476703e-06,32,0.9082293666026872,"(12, 6, 3, 3)",constant,0.008994022174092044,0.8948948948948949,inf,True,0.8911911911911912,6050,sgd
relu,hyperband,0.0009077326525210223,32,0.9040307101727447,"(12, 12)",constant,0.0039591102664684585,0.8028028028028028,inf,True,0.20810810810810812,3533,sgd
relu,hyperband,0.0007796360130405229,256,0.9199856046065259,"(12, 12)",constant,0.00505479682119124,0.9519519519519519,inf,True,0.24814814814814817,7565,sgd
relu,hyperband,0.0007028244264308346,32,0.9078694817658349,"(12, 12)",constant,0.0029071233772725753,0.8588588588588588,inf,True,0.5076076076076076,507,sgd
relu,hyperband,0.00032397426295281955,256,0.906190019193858,"(12, 12)",constant,0.005994842503189409,0.8418418418418419,inf,True,0.1976976976976977,9680,sgd
relu,hyperband,8.296958520834915e-06,128,0.8980326295585412,"(12, 6, 3, 3)",constant,0.0075836779149971905,0.9769769769769769,inf,True,0.7078078078078078,5233,sgd
relu,hyperband,0.00010495932305582277,64,0.911468330134357,"(12, 12)",constant,0.009288978720164497,0.5125125125125125,inf,True,0.17927927927927928,5949,sgd
relu,hyperband,0.000790492762269642,64,0.9091890595009597,"(12, 12)",constant,0.009954008287621519,0.6806806806806807,inf,True,0.8871871871871873,6308,sgd
relu,hyperband,0.000161141427725302,64,0.9083493282149712,"(6, 6, 6, 6)",constant,0.0022046687352394075,0.963963963963964,inf,True,0.5732732732732733,9899,sgd
relu,hyperband,3.1513634848664763e-06,32,0.8956333973128598,"(12, 12)",constant,0.0053669769455404765,0.9329329329329329,inf,True,0.5460460460460461,9970,sgd
relu,hyperband,3.6438589837635405e-05,32,0.9089491362763915,"(12, 12)",constant,0.0035772850993678732,0.9029029029029029,inf,True,0.8495495495495495,2101,sgd
relu,hyperband,3.618749812411277e-06,256,0.9141074856046065,"(12, 12)",constant,0.009817298406188842,0.8798798798798799,inf,True,0.6805805805805806,5401,sgd
relu,hyperband,2.508415059277541e-05,128,0.9031909788867563,"(6, 6, 6, 6)",constant,0.008431909292866252,0.9409409409409409,inf,True,0.48198198198198205,3610,sgd
relu,hyperband,1.1805165285688055e-06,256,0.9165067178502879,"(12, 12)",constant,0.003940901640403447,0.970970970970971,inf,True,0.49879879879879885,6481,sgd
relu,hyperband,0.00019556507158659492,32,0.9144673704414588,"(12, 12)",constant,0.001783410220710008,0.8578578578578578,inf,True,0.15845845845845846,7841,sgd
relu,hyperband,0.0006205728806776501,32,0.9082293666026872,"(12, 12)",constant,0.003995780301895269,0.7817817817817818,inf,True,0.4531531531531532,6267,sgd
relu,hyperband,0.0006931717276155408,512,0.9141074856046065,"(12, 12)",constant,0.008164167604921472,0.983983983983984,inf,True,0.5460460460460461,5018,sgd
relu,hyperband,5.633142670601352e-05,64,0.9120681381957774,"(12, 12)",constant,0.006022541201461928,0.9169169169169169,inf,True,0.4531531531531532,624,sgd
relu,hyperband,1.1562801312073753e-05,32,0.9120681381957774,"(12, 12)",constant,0.005724766239702178,0.40540540540540543,inf,True,0.8727727727727728,5427,sgd
relu,hyperband,0.0005751217071841613,32,0.9077495201535508,"(6, 6, 6, 6)",constant,0.009203731996618222,0.7337337337337337,inf,True,0.711011011011011,329,sgd
relu,hyperband,4.973895958790067e-06,128,0.9071497120921305,"(12, 12)",constant,0.0034004119327037063,0.9569569569569569,inf,True,0.5268268268268268,5879,sgd
relu,hyperband,1.4526539259467812e-06,32,0.8982725527831094,"(12, 12)",constant,0.00320262069365765,0.965965965965966,inf,True,0.13443443443443442,7877,sgd
relu,hyperband,8.588828559546259e-05,32,0.9097888675623801,"(12, 12)",constant,0.007242022334607316,0.8618618618618619,inf,True,0.7910910910910911,4667,sgd
relu,hyperband,6.036438506075864e-06,64,0.9082293666026872,"(6, 6, 6, 6)",constant,0.006604193962330305,0.35735735735735735,inf,True,0.30420420420420424,138,sgd
relu,hyperband,2.763385290053173e-06,64,0.9151871401151631,"(12, 12)",constant,0.001069126339173476,0.9569569569569569,inf,True,0.7950950950950951,1472,sgd
relu,hyperband,3.1952475057592136e-05,32,0.8965930902111324,"(12, 12)",constant,0.000356904934567523,0.991991991991992,inf,True,0.7414414414414414,9971,sgd
relu,hyperband,0.0009331897715733239,64,0.9030710172744721,"(12, 12)",constant,0.00596727119597331,0.9409409409409409,inf,True,0.11201201201201202,2980,sgd
relu,hyperband,0.0004514967772036102,32,0.9156669865642995,"(12, 12)",constant,0.0012621213145225473,0.9829829829829829,inf,True,0.16566566566566568,7922,sgd
relu,hyperband,8.183006815867389e-06,32,0.9179462571976967,"(12, 12)",constant,0.008470868266557402,0.6006006006006006,inf,True,0.8415415415415416,4081,sgd
relu,hyperband,0.00010715933998226712,32,0.9142274472168906,"(12, 12)",constant,0.002105345242766704,0.9289289289289289,inf,True,0.24494494494494495,2632,sgd
relu,hyperband,3.0232946844057763e-06,128,0.9136276391554703,"(24,)",constant,0.0007192118872221193,0.995995995995996,inf,True,0.32662662662662667,6151,sgd
relu,hyperband,0.000790492762269642,32,0.9088291746641075,"(12, 12)",constant,0.0005844761131633638,0.992992992992993,inf,True,0.3362362362362362,9890,sgd
relu,hyperband,3.4716868189265594e-05,128,0.9088291746641075,"(12, 12)",constant,0.007653919388230148,0.7667667667667668,inf,True,0.1864864864864865,9630,sgd
relu,hyperband,7.32596542821523e-06,32,0.9071497120921305,"(12, 12)",constant,0.006453715401646702,0.6066066066066066,inf,True,0.8687687687687687,9096,sgd
relu,hyperband,2.9205555121827452e-05,32,0.9049904030710173,"(24,)",constant,0.0009056428379445294,0.975975975975976,inf,True,0.4531531531531532,8954,sgd
relu,hyperband,2.7443433032283627e-05,512,0.9173464491362764,"(12, 12)",constant,0.009077326525210224,0.9369369369369369,inf,True,0.2025025025025025,3492,sgd
relu,hyperband,1.3186214013947485e-06,64,0.8950335892514395,"(24,)",constant,0.01,0.7737737737737738,inf,True,0.15605605605605605,1909,sgd
relu,hyperband,0.0005912508413831875,64,0.9065499040307101,"(6, 6, 6, 6)",constant,0.0036946012051993025,0.9129129129129129,inf,True,0.6237237237237238,2807,sgd
relu,hyperband,1.2915496650148827e-06,64,0.909668905950096,"(12, 12)",constant,0.00697981390783066,0.7987987987987988,inf,True,0.682982982982983,889,sgd
relu,hyperband,2.9612254379880313e-05,32,0.9048704414587332,"(12, 12)",constant,0.00858882855954625,0.7837837837837838,inf,True,0.6701701701701702,9893,sgd
relu,hyperband,1.9421746814890246e-05,32,0.9113483685220729,"(12, 12)",constant,0.008870496889654403,0.4794794794794795,inf,True,0.37947947947947946,590,sgd
relu,hyperband,0.00012738113231864785,32,0.9055902111324377,"(24,)",constant,0.007242022334607316,0.9129129129129129,inf,True,0.33463463463463466,797,sgd
relu,hyperband,4.1268208457029516e-05,128,0.9053502879078695,"(12, 12)",constant,0.0020197857568198785,0.9629629629629629,inf,True,0.288988988988989,1687,sgd
relu,hyperband,3.904735236885564e-06,32,0.9029510556621881,"(12, 12)",constant,0.0007028244264308353,0.9129129129129129,inf,True,0.5708708708708709,5824,sgd
relu,hyperband,0.00032174181506763714,256,0.9099088291746641,"(12, 12)",constant,0.0053177231778509665,0.975975975975976,inf,True,0.46836836836836837,2465,sgd
relu,hyperband,1.4627333562011299e-05,64,0.914947216890595,"(12, 12)",constant,0.0045462954695324,0.9069069069069069,inf,True,0.17047047047047048,3086,sgd
relu,hyperband,2.6880010215376073e-06,128,0.9072696737044146,"(12, 6, 3, 3)",constant,0.002010496416260497,0.9629629629629629,inf,True,0.7014014014014014,8698,sgd
relu,hyperband,4.422273980505897e-05,64,0.8887955854126679,"(4, 4, 4, 4, 4, 4)",constant,0.005698437059469136,0.9469469469469469,inf,True,0.8287287287287287,1103,sgd
relu,hyperband,2.508415059277541e-05,64,0.9107485604606526,"(12, 12)",constant,0.001567455410205595,0.9139139139139139,inf,True,0.7734734734734735,5607,sgd
relu,passive,6.836516004510239e-06,32,0.8874760076775432,"(24,)",constant,0.0011887076977119032,0.9229229229229229,inf,True,0.7398398398398398,798,sgd
relu,passive,0.0001726780903884356,32,0.8988723608445297,"(12, 12)",constant,0.009727203192450537,0.06006006006006006,inf,True,0.6325325325325325,2223,sgd
relu,passive,0.0008890965989529158,256,0.9095489443378119,"(12, 12)",constant,0.001084014359178331,0.968968968968969,inf,True,0.42912912912912915,6835,sgd
relu,passive,1.5892828656229765e-05,128,0.9129078694817658,"(12, 12)",constant,0.006335804992658254,0.8748748748748749,inf,True,0.5844844844844845,9458,sgd
relu,passive,2.3570694139967276e-05,128,0.4925623800383877,"(4, 4, 4, 4, 4, 4)",constant,0.006727099135712337,0.7257257257257257,inf,True,0.8695695695695695,9002,sgd
relu,passive,0.0005078152112327676,32,0.8742802303262955,"(12, 6, 3, 3)",constant,0.0004117319931161679,0.95995995995996,inf,True,0.6541541541541541,7553,sgd
relu,passive,0.0008354528058382863,128,0.5213531669865643,"(4, 4, 4, 4, 4, 4)",constant,0.001422830457214352,0.6776776776776777,inf,True,0.5172172172172173,2215,sgd
relu,passive,5.994842503189409e-05,512,0.529390595009597,"(12, 12)",constant,0.0029886528735503827,0.8678678678678678,inf,True,0.32502502502502506,8477,sgd
relu,passive,0.00010280447320933097,64,0.8819577735124761,"(6, 6, 6, 6)",constant,0.002086024089248505,0.98998998998999,inf,True,0.4923923923923924,5097,sgd
relu,passive,4.577840538376616e-06,64,0.906309980806142,"(6, 6, 6, 6)",constant,0.007689283720758305,0.9109109109109109,inf,True,0.2953953953953954,6190,sgd
relu,passive,1.714881969870541e-05,128,0.8660028790786948,"(24,)",constant,0.004145888496832911,0.7747747747747747,inf,True,0.1720720720720721,2681,sgd
relu,passive,0.00032174181506763714,128,0.7258877159309021,"(6, 6, 6, 6)",constant,0.009331897715733239,0.2122122122122122,inf,True,0.32022022022022023,7212,sgd
relu,passive,1.524695727017573e-06,32,0.8967130518234165,"(12, 12)",constant,0.003711671819475767,0.6566566566566566,inf,True,0.6365365365365365,4346,sgd
relu,passive,0.00014933932161242518,256,0.8658829174664108,"(24,)",constant,0.0077963601304052365,0.8208208208208209,inf,True,0.260960960960961,4063,sgd
relu,passive,7.376797602527731e-05,128,0.7877879078694817,"(24,)",constant,0.0033537101520029287,0.7467467467467468,inf,True,0.5228228228228229,5763,sgd
relu,passive,2.763385290053167e-05,32,0.8574856046065259,"(12, 6, 3, 3)",constant,0.009682466119303124,0.7847847847847848,inf,True,0.3506506506506507,5340,sgd
relu,passive,1.4032890847858732e-05,32,0.886996161228407,"(6, 6, 6, 6)",constant,0.008510007247122246,0.8668668668668669,inf,True,0.8975975975975976,5457,sgd
relu,passive,9.39664831495469e-06,128,0.9011516314779271,"(12, 12)",constant,0.0011456687286348715,0.996996996996997,inf,True,0.43153153153153156,7672,sgd
relu,passive,0.0004871780218794631,256,0.8803982725527831,"(12, 12)",constant,0.009119267598459298,0.5845845845845846,inf,True,0.4507507507507508,2903,sgd
relu,passive,9.727203192450536e-06,32,0.8928742802303263,"(12, 12)",constant,0.002373424250023866,0.5415415415415415,inf,True,0.3162162162162162,9944,sgd
relu,passive,3.4957755743632714e-06,32,0.7485604606525912,"(12, 6, 3, 3)",constant,0.007376797602527731,0.19119119119119118,inf,True,0.4915915915915916,4165,sgd
relu,passive,0.0003520031472796679,32,0.9142274472168906,"(12, 12)",constant,0.0004771760948938746,0.944944944944945,inf,True,0.3458458458458459,5694,sgd
relu,passive,3.1080821738690636e-05,128,0.8682821497120922,"(12, 12)",constant,0.0012447871461879062,0.8918918918918919,inf,True,0.8175175175175176,5895,sgd
relu,passive,4.331483223376403e-05,32,0.9163867562380038,"(12, 12)",constant,0.003044272212064303,0.27127127127127126,inf,True,0.5732732732732733,2340,sgd
relu,passive,1.28264983052806e-05,32,0.907989443378119,"(24,)",constant,0.002373424250023866,0.9479479479479479,inf,True,0.8407407407407408,2774,sgd
relu,passive,2.4569164629827902e-05,32,0.8843570057581573,"(6, 6, 6, 6)",constant,0.003115254223555488,0.95995995995996,inf,True,0.6837837837837838,5217,sgd
relu,passive,4.3016357581067996e-05,128,0.8881957773512476,"(12, 12)",constant,0.00320262069365765,0.6056056056056056,inf,True,0.2201201201201201,9244,sgd
relu,passive,3.720236681413066e-05,32,0.8886756238003839,"(6, 6, 6, 6)",constant,0.008354528058382871,0.2112112112112112,inf,True,0.8855855855855856,3696,sgd
relu,passive,0.0002245697995539774,256,0.8986324376199616,"(12, 12)",constant,0.006220048825634711,0.9019019019019019,inf,True,0.5684684684684685,7456,sgd
relu,passive,2.43998629725955e-06,128,0.9058301343570058,"(24,)",constant,0.008126619200091946,0.984984984984985,inf,True,0.3530530530530531,1440,sgd
relu,passive,5.184593543892913e-05,512,0.8442898272552783,"(4, 4, 4, 4, 4, 4)",constant,0.00858882855954625,0.965965965965966,inf,True,0.6205205205205205,7679,sgd
relu,passive,0.0005293266058360561,512,0.8974328214971209,"(12, 12)",constant,0.005244688749495119,0.9769769769769769,inf,True,0.1976976976976977,3023,sgd
relu,passive,3.2622220097116665e-06,512,0.33829174664107486,"(12, 6, 3, 3)",constant,0.00036691423784024937,0.953953953953954,inf,True,0.23133133133133135,8970,sgd
relu,passive,8.648423275731727e-05,64,0.7215690978886756,"(12, 6, 3, 3)",constant,0.009954008287621519,0.4214214214214214,inf,True,0.38988988988988993,3092,sgd
relu,passive,1.1969557023590429e-05,128,0.8621641074856046,"(12, 12)",constant,0.008126619200091946,0.3713713713713714,inf,True,0.21931931931931933,5602,sgd
relu,passive,3.643858983763548e-06,32,0.9157869481765835,"(12, 12)",constant,0.004849374067335233,0.5285285285285285,inf,True,0.8607607607607608,5933,sgd
relu,passive,8.070620141149508e-05,32,0.8944337811900192,"(6, 6, 6, 6)",constant,0.004916903577628032,0.6386386386386387,inf,True,0.8351351351351352,8,sgd
relu,passive,0.0006650018030431119,32,0.4227447216890595,"(24,)",constant,0.0004155455334718875,0.6946946946946947,inf,True,0.32582582582582587,6549,sgd
relu,passive,5.751217071841614e-05,128,0.8896353166986565,"(6, 6, 6, 6)",constant,0.0009014776314524918,0.96996996996997,inf,True,0.14244244244244245,3821,sgd
relu,passive,2.2456979955397764e-06,32,0.89947216890595,"(12, 12)",constant,0.007689283720758305,0.4444444444444444,inf,True,0.6757757757757757,8640,sgd
relu,passive,0.0003424006137971426,64,0.911468330134357,"(12, 12)",constant,0.008239785684528511,0.5405405405405406,inf,True,0.2913913913913914,3501,sgd
relu,passive,6.696160054853215e-05,64,0.8811180422264875,"(6, 6, 6, 6)",constant,0.008126619200091946,0.7587587587587588,inf,True,0.6661661661661662,2898,sgd
relu,passive,0.00017752080117176342,32,0.7159309021113244,"(4, 4, 4, 4, 4, 4)",constant,0.0042230441872066725,0.2832832832832833,inf,True,0.7062062062062062,3891,sgd
relu,passive,4.45295850994266e-06,32,0.8433301343570058,"(24,)",constant,0.004070142453219439,0.03403403403403403,inf,True,0.48198198198198205,4314,sgd
relu,passive,2.2456979955397764e-06,32,0.9059500959692899,"(12, 12)",constant,0.00010765446128423159,0.963963963963964,inf,True,0.6341341341341341,1913,sgd
relu,passive,0.00019692202554791714,64,0.9065499040307101,"(12, 12)",constant,0.003115254223555488,0.6056056056056056,inf,True,0.14164164164164164,4356,sgd
relu,passive,8.588828559546258e-06,128,0.866362763915547,"(24,)",constant,0.0007601177617955331,0.9579579579579579,inf,True,0.8495495495495495,4373,sgd
relu,passive,0.00012650337203959038,256,0.9066698656429942,"(12, 12)",constant,0.0029612254379880344,0.9109109109109109,inf,True,0.622922922922923,3214,sgd
relu,passive,7.742636826811277e-06,256,0.6313579654510557,"(12, 12)",constant,0.005008407989848212,0.6816816816816816,inf,True,0.5372372372372373,6579,sgd
relu,passive,4.7717609489387505e-05,128,0.8991122840690979,"(12, 6, 3, 3)",constant,0.005594325706169377,0.964964964964965,inf,True,0.12162162162162163,9627,sgd
relu,passive,3.669142378402494e-05,256,0.8727207293666027,"(12, 12)",constant,0.008668379930019773,0.6606606606606606,inf,True,0.8943943943943944,1303,sgd
relu,passive,5.871766390733262e-06,128,0.894073896353167,"(12, 12)",constant,0.003763358362286533,0.6966966966966966,inf,True,0.4571571571571572,5193,sgd
relu,passive,0.0003065395295056527,128,0.5443857965451055,"(12, 6, 3, 3)",constant,0.003511927530450728,0.5275275275275275,inf,True,0.6613613613613614,3180,sgd
relu,passive,9.5275004724273e-06,32,0.9087092130518234,"(12, 12)",constant,0.008994022174092044,0.8088088088088088,inf,True,0.22812812812812813,452,sgd
relu,passive,2.124845352498883e-06,128,0.8921545105566219,"(12, 12)",constant,0.008789090653419955,0.2272272272272272,inf,True,0.8127127127127127,5462,sgd
relu,passive,0.00010642092440647246,128,0.9075095969289827,"(12, 12)",constant,0.005441714286865887,0.6456456456456456,inf,True,0.44674674674674675,9077,sgd
relu,passive,0.0005008407989848212,32,0.5435460652591171,"(12, 6, 3, 3)",constant,0.0007707027114212304,0.7447447447447447,inf,True,0.22492492492492494,280,sgd
relu,passive,0.0001668100537200059,128,0.848968330134357,"(24,)",constant,0.0005429186177618942,0.9769769769769769,inf,True,0.6365365365365365,6731,sgd
relu,passive,3.307649780744242e-05,64,0.8835172744721689,"(24,)",constant,0.007832382599179196,0.8018018018018018,inf,True,0.4531531531531532,5702,sgd
relu,passive,1.4426439512181589e-06,64,0.8897552783109405,"(24,)",constant,0.0022250887981283695,0.9069069069069069,inf,True,0.7702702702702703,4187,sgd
relu,passive,3.6946012051993025e-05,32,0.7262476007677543,"(24,)",constant,0.000658898955079995,0.7477477477477478,inf,True,0.39309309309309315,8716,sgd
relu,passive,2.9004304938639916e-06,64,0.8863963531669866,"(24,)",constant,0.0016719497597319883,0.9579579579579579,inf,True,0.1832832832832833,6916,sgd
relu,passive,2.4569164629827902e-06,32,0.883757197696737,"(24,)",constant,0.0004663034929742731,0.9359359359359359,inf,True,0.3666666666666667,71,sgd
relu,passive,2.782559402207126e-05,64,0.8945537428023033,"(24,)",constant,0.008994022174092044,0.6096096096096096,inf,True,0.5612612612612613,2703,sgd
relu,passive,0.00025609931002584595,512,0.7314059500959693,"(12, 12)",constant,0.0005871766390733255,0.9779779779779779,inf,True,0.2753753753753754,2805,sgd
relu,passive,0.0002782559402207126,512,0.4240642994241843,"(24,)",constant,0.006050367879391224,0.7337337337337337,inf,True,0.22332332332332333,8605,sgd
relu,passive,9.794696670695385e-05,32,0.7544385796545106,"(6, 6, 6, 6)",constant,0.0003686095362172158,0.6746746746746747,inf,True,0.21851851851851853,3735,sgd
relu,passive,2.669478494034318e-05,32,0.875,"(24,)",constant,0.0005232614239486662,0.9359359359359359,inf,True,0.10800800800800801,3044,sgd
relu,passive,8.183006815867389e-06,64,0.9064299424184261,"(12, 12)",constant,0.0007566218500481055,0.943943943943944,inf,True,0.13363363363363365,7010,sgd
relu,passive,0.0004771760948938746,128,0.8986324376199616,"(12, 12)",constant,0.00858882855954625,0.34434434434434436,inf,True,0.36026026026026026,3105,sgd
relu,passive,0.0002245697995539774,128,0.4187859884836852,"(6, 6, 6, 6)",constant,0.0035444556739704356,0.13213213213213212,inf,True,0.46356356356356354,8175,sgd
relu,passive,3.0866649433372746e-05,128,0.909668905950096,"(12, 12)",constant,0.00040607720257003656,0.9669669669669669,inf,True,0.8735735735735736,7726,sgd
